NestID,Length,TotalLength,ItemNumber,RemainingLength
7114,477,4650,UD22-1509-P,2
7114,477,4650,UD22-1510-P,2
4128,478,969,1191,5031
9601,478,6000,2177,0
7516,478,8000,685,0
2169,478,6157,2766,0
3201,478,2247,622,2
3201,478,2247,636,2
3203,478,13000,50,0
4767,478,2129,1988,0
4783,478,960,2938,4425
5768,478,6000,4368,0
5768,478,6000,4412,0
5758,478,5901,3427,99
5758,478,5901,3428,99
733,478,7999,2293,1
2281,478,2396,1931,0
2289,478,8000,1925,0
8296,478,1464,4085,1923
1672,478,13000,74,0
1674,478,13000,291,0
8920,478,5342,1037,658
2662,478,2398,1626,0
10518,478,3493,2232,3
4416,478,2107,4852,48
11386,478,8000,867,0
1376,478,8881,1618,0
8550,478,13000,2917,0
907,478,1113,1107,4887
5665,478,6258,UC31-5732-P,0
10192,478,2646,1426,0
10193,478,6000,1416,0
10193,478,6000,1419,0
10193,478,6000,1878,0
10193,478,6000,1912,0
10193,478,6000,1428,0
10193,478,6000,1875,0
10193,478,6000,1915,0
10195,478,5770,1911,230
10195,478,5770,1417,230
10195,478,5770,1882,230
10196,478,1320,1879,4680
3763,478,956,UB33-1835-S,3559
3763,478,956,UB33-1845-S,3559
5945,478,2740,1546,0
9535,479,2131,5094,6
9543,479,7995,5093,5
9618,479,8000,2042,0
8828,479,8000,156,0
5549,479,6000,1398,0
5336,479,13000,2644,0
5336,479,13000,2643,0
9386,479,9031,3350,84
2204,479,8000,1828,0
6629,479,5294,4623,0
3058,479,6000,2465,0
5473,479,1628,4162,4372
8115,479,2657,1308,0
3916,479,2499,84,0
7801,479,6000,2243,0
2942,479,2759,104,0
2944,479,2474,80,0
464,479,5834,2104,166
11133,479,8000,2909,0
4583,479,4060,2612,0
10486,479,771,3301,2110
3373,479,5838,2541,162
9249,479,2099,359,1
9255,479,8000,172,0
9242,479,6000,636,0
10912,479,4077,UG31-1006-P,0
10928,479,1800,574,936
1577,479,6162,UB11-3102-S,0
8648,479,2926,666,0
5663,479,956,UC31-3506-S,1835
5665,479,6258,UC31-2657-P,0
1827,479,4535,UB13-0024-S,761
7111,479,2430,UD22-0441-S,2193
2563,479,2909,UB22-0040-P,2150
2563,479,2909,UB22-1012-P,2150
4015,479,2769,UB34-2145-P,5231
1041,479,954,1806,12046
1992,479,958,1439,1949
1992,479,958,1440,1949
9527,480,3633,5667,0
8814,480,6000,732,0
8827,480,8000,172,0
4253,480,8000,2630,0
5301,480,891,5734,5109
5335,480,480,2656,6401
9319,480,2122,3757,0
9386,480,9031,2964,84
1874,480,8000,1148,0
2194,480,6000,923,0
2018,480,5883,3720,117
8116,480,6000,1346,0
5767,480,6000,4397,0
5767,480,6000,4642,0
5767,480,6000,4643,0
5767,480,6000,4645,0
5767,480,6000,4646,0
651,480,12551,2508,0
3733,480,2417,1404,33
2782,480,4800,222,583
2782,480,4800,223,583
2782,480,4800,263,583
2782,480,4800,279,583
6235,480,6000,1542,0
1806,480,1440,894,1051
1806,480,1440,895,1051
1806,480,1440,897,1051
7621,480,3788,1738,91
3235,480,2360,2732,0
3236,480,8000,2733,0
10986,480,2802,1750,0
10988,480,8000,1749,0
10345,480,8000,3324,0
10340,480,8000,3493,0
10341,480,8000,3492,0
10343,480,8000,3326,0
10344,480,8000,3325,0
10335,480,2900,3102,1165
10335,480,2900,3103,1165
10490,480,5997,2630,3
5442,480,13000,2778,0
11383,480,1949,2085,4051
11385,480,8000,880,0
10864,480,2810,929,0
250,480,4375,125,0
7485,480,13000,779,0
201,480,3303,1272,0
202,480,13000,1271,0
10311,480,1935,3106,4065
10331,480,965,3107,5503
1018,480,4480,663,0
6383,480,4590,5025,122
10913,480,2324,UG31-0983-P,9
10899,480,3070,UG31-0032-P,0
10902,480,11670,UG31-0018-P,1330
31,480,2664,1561,6246
5666,480,6236,UC31-2498-S,22
5039,480,972,5258,1547
2563,480,2909,UB22-1119-P,2150
2564,480,1921,UB22-0492-P,297
2564,480,1921,UB22-0493-P,297
2564,480,1921,UB22-0585-P,297
2565,480,11009,UB22-0172-P,1991
6334,480,4731,UD11-4960-S,0
6683,480,2152,436,0
1605,480,961,UB11-0327-S,2841
11212,480,480,2254,3917
3760,480,960,902,1490
3760,480,960,903,1490
8830,481,8000,941,0
5555,481,8000,1442,0
5548,481,6000,1411,0
5289,481,6000,4198,0
1872,481,4627,1672,3373
6761,481,3694,3071,0
6761,481,3694,3072,0
6762,481,13000,2278,0
6762,481,13000,2299,0
6762,481,13000,2321,0
6762,481,13000,2391,0
6762,481,13000,2393,0
3949,481,5795,1336,205
3949,481,5795,1337,205
5486,481,6000,1688,0
4774,481,6000,5102,0
6109,481,11637,1142,1363
3702,481,8000,443,0
968,481,8000,1737,0
6237,481,5999,1546,1
2890,481,5641,1305,1
5142,481,6000,4732,0
2496,481,1956,2186,361
10343,481,8000,3701,0
2382,481,6031,1823,0
2384,481,2179,1821,741
1504,481,6418,1825,0
7716,481,4022,UD31-0722-S,8
5118,481,8000,5705,0
10695,481,5224,463,0
10658,481,7888,2072,112
10661,481,8000,389,0
558,481,5693,1821,0
196,481,5170,1423,342
10314,481,8000,3507,0
10323,481,6232,3506,1768
10313,481,6090,3712,0
10262,481,8000,3233,0
10262,481,8000,3236,0
3561,481,5089,UB31-0085-S,0
10899,481,3070,UG31-0016-P,0
10901,481,13000,UG31-0015-P,0
915,481,8405,599,4595
4711,481,6000,1498,0
2564,481,1921,UB22-0586-P,297
6334,481,4731,UD11-4402-S,0
1605,481,961,UB11-0147-S,2841
7434,481,481,2626,11617
4858,482,5557,1545,443
4849,482,6000,3021,0
4850,482,5997,2657,3
4133,482,8000,2293,0
3799,482,6000,1168,0
8702,482,6000,2410,0
6135,482,6000,2464,0
5548,482,6000,1402,0
9326,482,8000,3202,0
6757,482,482,2322,3567
3949,482,5795,849,205
3951,482,3747,1958,0
3954,482,2751,1956,3249
2020,482,1444,2425,4556
2028,482,6000,1957,0
2029,482,6000,1707,0
2038,482,7259,1958,0
2045,482,1360,1048,917
4640,482,6000,2203,0
6500,482,12988,2884,12
4783,482,960,2942,4425
4046,482,5868,3094,132
8137,482,6000,131,0
625,482,8000,2208,0
8310,482,8000,1941,0
8309,482,8000,526,0
8092,482,8676,1932,0
8092,482,8676,1934,0
8094,482,2885,1927,0
5221,482,13000,5322,0
1138,482,12046,1224,0
1220,482,13000,1589,0
1220,482,13000,1639,0
2946,482,2465,1019,0
2894,482,6000,905,0
2897,482,5759,822,241
466,482,6000,2028,0
5171,482,3775,2397,0
8264,482,8000,2420,0
2371,482,1120,1933,3476
2371,482,1120,1934,3476
2381,482,6032,1822,0
2381,482,6032,1825,0
2381,482,6032,1826,0
2381,482,6032,1929,0
2382,482,6031,1820,0
1520,482,13000,1246,0
558,482,5693,1820,0
8572,482,972,2631,4208
346,482,8217,2165,4783
202,482,13000,1273,0
202,482,13000,1275,0
202,482,13000,1276,0
203,482,13000,1019,0
203,482,13000,1115,0
204,482,12993,772,7
1026,482,12998,43,2
10217,482,8000,570,0
10220,482,7752,360,248
10221,482,5832,48,2168
5665,482,6258,UC31-2499-S,0
7990,482,3152,2456,2848
7116,482,2091,UD22-0247-S,1012
6893,482,482,1657,8401
7055,483,13000,3326,0
7055,483,13000,3327,0
4207,483,2495,1553,1
5611,483,13000,3126,0
5611,483,13000,3127,0
5611,483,13000,56,0
5611,483,13000,2081,0
5606,483,3225,3146,0
5610,483,13000,3145,0
2123,483,8000,3125,0
1686,483,6000,2485,0
1686,483,6000,2487,0
3945,483,6000,1697,0
3949,483,5795,1668,205
3949,483,5795,1671,205
3949,483,5795,1696,205
3062,483,2215,3235,3785
6464,483,6000,4803,0
8136,483,6000,1128,0
3920,483,2405,57,91
8494,483,8000,206,0
8500,483,8000,205,0
8485,483,6000,2236,0
8486,483,6000,2234,0
8489,483,4345,469,1655
8304,483,8000,3754,0
8342,483,13000,358,0
3747,483,4989,154,0
3748,483,3950,11,0
5206,483,8000,1370,0
1194,483,3474,1641,2526
1194,483,3474,1643,2526
1194,483,3474,1644,2526
1194,483,3474,1646,2526
483,483,3433,2349,56
483,483,3433,2350,56
484,483,966,2347,1199
484,483,966,2348,1199
468,483,4457,2295,1137
468,483,4457,2296,1137
486,483,8000,2056,0
5143,483,5749,4736,251
10341,483,8000,3737,0
10341,483,8000,3739,0
10342,483,8000,3320,0
10342,483,8000,3323,0
5465,483,3083,2956,9917
4423,483,2366,1106,0
4423,483,2366,1178,0
6838,483,966,2353,3782
6838,483,966,2354,3782
10599,483,7909,2081,91
2381,483,6032,1819,0
7160,483,13000,1333,0
7160,483,13000,1334,0
1527,483,3202,1302,6896
1527,483,3202,1305,6896
5115,483,2444,5560,0
558,483,5693,1819,0
198,483,6149,1153,0
198,483,6149,1280,0
1414,483,7467,1694,0
5054,483,5705,UC21-0337-P,0
6988,483,6000,3220,0
858,483,5422,1713,7085
858,483,5422,1714,7085
861,483,5600,1112,400
861,483,5600,1118,400
861,483,5600,1137,400
861,483,5600,1726,400
5081,483,11089,UC21-3911-P,0
1434,483,966,UB11-0634-P,5034
1434,483,966,UB11-1671-P,5034
1437,483,4895,UB11-6697-P,0
1436,483,483,UB11-0307-S,1622
4377,483,3421,UC11-3885-S,54
4378,483,483,UC11-2551-S,2016
7116,483,2091,UD22-0044-S,1012
3932,483,483,1275,6639
7873,484,6000,1735,0
4845,484,4521,3680,497
3814,484,8000,1339,0
3798,484,3876,1169,0
3812,484,1950,1251,4050
3812,484,1950,1252,4050
8815,484,6000,612,0
4959,484,2375,4653,0
4962,484,8000,4652,0
5548,484,6000,1409,0
7506,484,6000,2870,0
7555,484,13000,1675,0
9315,484,4629,2874,549
2104,484,4556,3229,0
1850,484,6000,1412,0
1850,484,6000,1413,0
1850,484,6000,1429,0
1850,484,6000,1430,0
1872,484,4627,1576,3373
1850,484,6000,1446,0
1850,484,6000,1447,0
1850,484,6000,1453,0
1850,484,6000,1454,0
1850,484,6000,1457,0
3199,484,2449,1769,0
6739,484,13000,2899,0
6739,484,13000,2900,0
6629,484,5294,5374,0
6629,484,5294,5376,0
6632,484,4100,5371,1900
6632,484,4100,5372,1900
6632,484,4100,5373,1900
3962,484,2440,2437,0
3963,484,8000,2436,0
2038,484,7259,2016,0
2038,484,7259,2059,0
1237,484,3202,710,0
6478,484,10266,5100,0
4788,484,13000,2182,0
4046,484,5868,3148,132
4048,484,5231,3119,0
4050,484,7997,3113,3
8134,484,6000,900,0
3917,484,2499,1367,0
7817,484,8000,3936,0
6110,484,484,4232,5804
8343,484,13000,357,0
3695,484,6000,952,0
8418,484,5505,2428,0
950,484,5508,2186,0
952,484,3548,1115,2452
5199,484,5021,2299,0
5199,484,5021,240,0
5969,484,4419,5410,1581
3016,484,2444,2132,21
1207,484,6000,2221,0
1769,484,5848,887,152
2946,484,2465,1020,0
7589,484,6000,2957,0
7589,484,6000,2958,0
7589,484,6000,2961,0
7589,484,6000,2962,0
486,484,8000,2055,0
2825,484,5875,1184,125
2825,484,5875,1188,125
2826,484,1291,1178,4709
2826,484,1291,1182,4709
2823,484,5508,1181,0
2823,484,5508,1183,0
2823,484,5508,1185,0
2823,484,5508,1274,0
2825,484,5875,1179,125
2825,484,5875,1180,125
11132,484,8000,2779,0
11134,484,8000,2776,0
11135,484,8000,2774,0
3434,484,8000,2167,0
3473,484,968,631,2285
3473,484,968,2263,2285
3426,484,6000,991,0
10545,484,8000,3097,0
2499,484,6068,2160,6932
2499,484,6068,2162,6932
2518,484,1458,2140,4885
2518,484,1458,2141,4885
1481,484,11338,409,0
1481,484,11338,410,0
1481,484,11338,411,0
1481,484,11338,414,0
1483,484,13000,408,0
1486,484,11320,107,1680
5435,484,984,4283,1942
4419,484,2406,1158,0
11386,484,8000,722,0
10817,484,2452,2720,362
10818,484,484,2717,5516
3385,484,2454,698,0
2381,484,6032,1696,0
7764,484,13000,2464,0
7160,484,13000,4475,0
7155,484,2448,4573,5552
11351,484,4004,986,0
1520,484,13000,1788,0
1520,484,13000,1790,0
11435,484,2750,1220,0
3664,484,7995,1498,5
254,484,12999,1109,1
10755,484,8000,1281,0
344,484,4104,2166,1
11414,484,3043,2520,0
11415,484,3272,2386,4728
3561,484,5089,UB31-0026-P,0
6582,484,2922,4843,3078
8399,484,3048,2511,0
8403,484,484,2507,7516
6896,484,3567,UD21-0008-P,0
6896,484,3567,UD21-0009-S,0
5356,484,619,5320,1945
858,484,5422,1711,7085
858,484,5422,1717,7085
1438,484,3139,UB11-1093-P,5
4377,484,3421,UC11-1766-S,54
2806,484,4175,UB23-0292-S,311
2802,484,4142,UB23-0038-P,4
7992,484,1399,2889,6601
10192,484,2646,1427,0
10194,484,5915,1418,85
10194,484,5915,1884,85
10194,484,5915,1414,85
10194,484,5915,1421,85
10194,484,5915,1876,85
10194,484,5915,1914,85
10195,484,5770,1881,230
10195,484,5770,1909,230
6334,484,4731,UD11-5744-S,0
6337,484,12889,UD11-5743-S,111
10457,484,2904,2284,89
10457,484,2904,2286,89
10457,484,2904,2289,89
10457,484,2904,3064,89
10457,484,2904,3072,89
10457,484,2904,3073,89
10458,484,1913,2281,6087
10458,484,1913,2283,6087
3931,484,968,1268,6607
3931,484,968,1385,6607
9619,485,8000,471,0
7344,485,6000,3643,0
8715,485,8000,1988,0
8715,485,8000,2217,0
8715,485,8000,2218,0
8695,485,684,1773,5316
6167,485,824,3291,7176
5548,485,6000,1453,0
5550,485,6000,1405,0
9386,485,9031,1897,84
2124,485,8000,3790,0
2124,485,8000,3792,0
2124,485,8000,3794,0
2126,485,8000,3452,0
2121,485,5586,2867,414
6762,485,13000,2534,0
3944,485,6000,1639,0
3944,485,6000,1645,0
9394,485,1469,5230,4531
5475,485,4964,3376,1036
5475,485,4964,3377,1036
5494,485,8000,401,0
5494,485,8000,1704,0
5494,485,8000,1706,0
5494,485,8000,3275,0
5494,485,8000,3276,0
8137,485,6000,73,0
10043,485,8000,950,0
10043,485,8000,1292,0
3867,485,4050,1867,0
3869,485,6000,857,0
3874,485,6375,1861,0
3874,485,6375,1870,0
3874,485,6375,1872,0
7801,485,6000,3601,0
2287,485,8000,1462,0
8486,485,6000,2240,0
8969,485,6000,1038,0
9080,485,8000,1810,0
9090,485,7780,1310,220
9092,485,7544,1286,456
9067,485,5418,1722,90
9070,485,1041,1725,4959
950,485,5508,1073,0
962,485,2538,2179,0
2983,485,2241,1929,119
2983,485,2241,1932,119
2983,485,2241,2184,119
6235,485,6000,2629,0
1197,485,3813,2397,2187
1197,485,3813,2398,2187
468,485,4457,2298,1137
468,485,4457,2299,1137
2872,485,13000,1253,0
2843,485,7995,1134,5
11266,485,4411,2565,0
11268,485,4561,1844,1439
11268,485,4561,1846,1439
11268,485,4561,2559,1439
11268,485,4561,2560,1439
2586,485,2290,1988,3710
4588,485,2168,289,564
10545,485,8000,2054,0
10546,485,8000,2050,0
10549,485,8000,2048,0
1944,485,8000,1733,0
1944,485,8000,1734,0
1944,485,8000,1735,0
2508,485,3692,86,1
10341,485,8000,3700,0
10342,485,8000,3263,0
10342,485,8000,3264,0
10342,485,8000,3265,0
10342,485,8000,3322,0
10335,485,2900,3100,1165
10335,485,2900,3101,1165
10335,485,2900,3092,1165
10335,485,2900,3093,1165
1460,485,6000,1557,0
1464,485,1582,1643,6418
1466,485,12513,1602,487
1466,485,12513,1603,487
2663,485,8000,1613,0
2663,485,8000,1632,0
2663,485,8000,1633,0
2664,485,8000,1578,0
5441,485,8026,2779,0
818,485,2036,1708,3964
11386,485,8000,1752,0
11386,485,8000,1933,0
11386,485,8000,1904,0
5840,485,5508,2983,0
1362,485,2292,457,18
1530,485,1509,1424,1411
7157,485,1020,2895,1717
7482,485,2864,2510,0
7482,485,2864,2527,0
7497,485,5134,2326,866
10396,485,3734,311,0
10755,485,8000,1441,0
9126,485,6000,UE31-1977-S,0
11420,485,13000,954,0
200,485,1919,1152,6081
10315,485,8000,3713,0
10311,485,1935,3104,4065
10331,485,965,3105,5503
10311,485,1935,3108,4065
10311,485,1935,3109,4065
11185,485,6000,2861,0
11191,485,5221,2250,1
11191,485,5221,3114,1
10261,485,4983,3743,0
9885,485,13000,4677,0
9885,485,13000,4678,0
11307,485,2552,1779,3280
11307,485,2552,2249,3280
861,485,5600,1296,400
4372,485,970,UC11-0217-S,5030
4372,485,970,UC11-0233-S,5030
1824,485,973,UB13-0798-P,1465
1825,485,1751,UB13-0381-P,3330
1825,485,1751,UB13-0803-P,3330
1826,485,776,UB13-0802-P,11492
83,485,5071,35,0
83,485,5071,109,0
83,485,5071,112,0
84,485,6000,34,0
160,485,6000,32,0
160,485,6000,110,0
160,485,6000,111,0
163,485,5895,31,105
10470,485,4253,1827,0
10474,485,4504,1819,3496
10474,485,4504,1822,3496
10474,485,4504,1824,3496
10193,485,6000,1917,0
10193,485,6000,1420,0
10194,485,5915,1873,85
6336,485,12914,UD11-2108-P,86
7738,485,2506,1810,1349
11231,485,750,UG32-3713-S,7250
167,485,7547,101,0
10722,485,5623,2056,25
918,485,1940,1722,5145
918,485,1940,1723,5145
918,485,1940,1724,5145
918,485,1940,1725,5145
920,485,2282,1736,2538
920,485,2282,1739,2538
920,485,2282,1740,2538
920,485,2282,1741,2538
4318,485,3030,3171,2268
4318,485,3030,3174,2268
4318,485,3030,3201,2268
4318,485,3030,3221,2268
4318,485,3030,3223,2268
1994,485,1098,1236,2866
2799,485,485,1995,2210
7872,486,4094,1846,0
4117,486,6000,425,0
3830,486,13000,221,0
9689,486,6530,1729,0
9689,486,6530,1731,0
7339,486,4611,3423,1389
7339,486,4611,3424,1389
8701,486,3091,2381,0
8705,486,5746,2380,254
8715,486,8000,1991,0
8715,486,8000,1994,0
8825,486,8000,2759,0
5547,486,6000,1448,0
5550,486,6000,1440,0
5554,486,8000,3406,0
4232,486,6000,764,0
4259,486,8000,3766,0
4232,486,6000,2074,0
4257,486,8000,2156,0
4257,486,8000,2601,0
4258,486,8000,761,0
5306,486,8000,220,0
9315,486,4629,3497,549
2104,486,4556,3196,0
2105,486,6000,3190,0
2108,486,3874,3187,2126
2115,486,3856,3808,0
2115,486,3856,3812,0
1707,486,8000,1724,0
2204,486,8000,1829,0
3158,486,2335,1524,0
3160,486,8000,135,0
3160,486,8000,137,0
3160,486,8000,481,0
3160,486,8000,482,0
3160,486,8000,832,0
6632,486,4100,5043,1900
6632,486,4100,5046,1900
6646,486,3559,4856,2441
3069,486,8000,2407,0
3069,486,8000,2408,0
3069,486,8000,2409,0
3069,486,8000,2462,0
3069,486,8000,2641,0
3069,486,8000,2984,0
2018,486,5883,2088,117
2018,486,5883,2090,117
2023,486,486,2494,4018
2037,486,5236,2021,764
9904,486,2166,4471,0
3881,486,7658,1863,342
3867,486,4050,915,0
6934,486,1716,3270,4284
6942,486,8000,2250,0
6942,486,8000,2252,0
6942,486,8000,2536,0
6942,486,8000,2537,0
6934,486,1716,3502,4284
5766,486,6000,4773,0
5792,486,13000,3405,0
7817,486,8000,2645,0
7817,486,8000,2646,0
7817,486,8000,2647,0
7817,486,8000,2651,0
7820,486,8000,2637,0
746,486,4756,2537,0
4452,486,6000,4474,0
8485,486,6000,472,0
8979,486,8000,50,0
8979,486,8000,714,0
8979,486,8000,857,0
8979,486,8000,1229,0
8979,486,8000,1230,0
8094,486,2885,1989,0
9063,486,6000,2513,0
9075,486,2100,2230,3900
959,486,4225,1063,1775
386,486,6398,2408,0
5981,486,5120,5164,0
5981,486,5120,5165,0
5983,486,3190,3275,2810
5983,486,3190,3278,2810
5994,486,8000,5441,0
5994,486,8000,5559,0
2963,486,5204,1758,796
6236,486,6000,1553,0
1186,486,2087,1935,2931
1186,486,2087,1939,2931
1188,486,6000,1924,0
1191,486,5887,1634,113
1187,486,2981,1655,0
1187,486,2981,1925,0
1187,486,2981,1933,0
1188,486,6000,1450,0
2897,486,5759,723,241
2941,486,2765,1021,0
1777,486,8000,145,0
7586,486,6000,1742,0
7586,486,6000,1743,0
7586,486,6000,1542,0
7586,486,6000,1741,0
3232,486,2456,742,3544
3229,486,6000,28,0
2833,486,2764,543,2150
2835,486,2450,1369,3550
2840,486,2430,1133,5570
2825,486,5875,1388,125
2835,486,2450,997,3550
2836,486,12507,1100,0
2836,486,12507,1321,0
2836,486,12507,1348,0
2836,486,12507,1387,0
2837,486,2848,1099,0
2840,486,2430,1036,5570
2840,486,2430,1089,5570
2840,486,2430,1091,5570
2840,486,2430,1095,5570
11270,486,6000,1578,0
11270,486,6000,1785,0
8920,486,5342,1257,658
8931,486,8000,1239,0
8932,486,8000,1238,0
8934,486,8000,1120,0
8934,486,8000,1121,0
8935,486,7999,906,1
4549,486,8000,2570,0
3421,486,3433,2320,451
3418,486,3741,2460,0
3419,486,5998,2454,2
3420,486,4113,2453,1887
10550,486,8000,2571,0
10543,486,5604,2029,396
10543,486,5604,2030,396
10543,486,5604,2031,396
10543,486,5604,2032,396
1941,486,5683,569,317
10990,486,8000,1747,0
10618,486,6000,303,0
10336,486,6000,3768,0
10336,486,6000,3769,0
10367,486,12970,789,30
2645,486,3710,2299,0
2645,486,3710,2300,0
2646,486,6000,2219,0
2646,486,6000,2270,0
2648,486,3243,2217,2757
2648,486,3243,2218,2757
2655,486,6000,1716,0
2655,486,6000,1717,0
2386,486,2920,1885,5344
2386,486,2920,1887,5344
10873,486,8000,526,0
1530,486,1509,1425,1411
3625,486,8000,1509,0
11333,486,3927,2267,-4.55E-13
11336,486,8000,1284,0
8609,486,8000,462,0
8609,486,8000,602,0
9213,486,3262,724,23
9213,486,3262,727,23
557,486,5695,1818,0
9126,486,6000,861,0
9126,486,6000,2544,0
9126,486,6000,UE31-0052-S,0
10328,486,2289,790,164
7672,486,4045,UD31-2227-S,34
7674,486,3449,UD31-2226-S,430
7675,486,3449,UD31-2225-S,418
4711,486,6000,4470,0
4712,486,3014,4469,2986
5384,486,3592,4342,1916
5080,486,972,UC21-5974-S,1472
5080,486,972,UC21-6203-S,1472
83,486,5071,126,0
84,486,6000,117,0
84,486,6000,120,0
160,486,6000,17,0
10468,486,1472,2904,1587
7111,486,2430,UD22-0557-S,2193
7111,486,2430,UD22-0755-S,2193
7112,486,972,UD22-0701-P,2478
7112,486,972,UD22-0765-P,2478
10439,486,756,3901,7244
4313,486,5978,1348,22
4313,486,5978,1365,22
4313,486,5978,1366,22
4313,486,5978,1368,22
4313,486,5978,1383,22
4313,486,5978,1385,22
4313,486,5978,1404,22
4313,486,5978,1427,22
4313,486,5978,1430,22
4313,486,5978,1437,22
4315,486,486,1436,2522
10721,486,1470,2025,880
4733,486,1458,3977,4295
4733,486,1458,3982,4295
4733,486,1458,3986,4295
10444,486,756,3902,6488
3930,486,972,1681,2082
3930,486,972,1698,2082
7888,487,8000,2804,0
7893,487,8000,2803,0
7884,487,5681,3541,319
7021,487,6000,3067,0
4850,487,5997,2650,3
7344,487,6000,3590,0
8717,487,8000,2438,0
8715,487,8000,579,0
5552,487,5022,1444,978
5555,487,8000,4078,0
5556,487,8000,2753,0
4243,487,2380,2078,0
4252,487,8000,2072,0
4230,487,5031,711,0
2108,487,3874,3382,2126
2123,487,8000,2751,0
2123,487,8000,2754,0
2123,487,8000,3451,0
2105,487,6000,3309,0
2108,487,3874,3308,2126
2123,487,8000,3130,0
1850,487,6000,1426,0
1851,487,6000,1425,0
1869,487,2852,1687,3148
1850,487,6000,1583,0
